datetime,temp,feelslike,dew,humidity,precip,snow,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,description,source,city,temp_range,heat_index,severity_score,month,season,day_of_week,is_weekend,health_risk_score
2024-09-21,65.04039611456676,64.29956336010666,50.64632338406649,57.17041359553708,0.0017458583604466,0.0,1012.486425253697,26.13258742219906,14.93575393978855,255.01469396305455,21.323645346192887,8.33615873672729,0.6168422039799212,Partly cloudy throughout the day.,fcst,Los Angeles,19.95676359503448,77.63566925474372,2.1065898555486027,9.0,Fall,Saturday,True,8.974588213960738
2024-09-13,75.75957547339438,76.38626267909761,60.030018961261185,60.02488870301004,-0.0066638039173131,0.0,1021.5799341936054,20.336055437580157,15.290688765015704,264.2215103710919,21.51277348039315,5.782390489440256,0.3351503307632277,Partly cloudy throughout the day.,fcst,New York City,14.686267800306998,75.6721540539919,2.489533246324868,9.0,Fall,Friday,False,9.341488909048442
2024-09-08,62.95605067521372,63.63079786892257,45.11341929671101,52.64633113766673,-0.0085079947471018,0.0,1021.5834061593124,11.31179292974912,10.285098498629054,257.35054288325193,22.168979710103383,7.849892136282639,0.1915123368519253,Clear conditions throughout the day.,fcst,Chicago,20.84523342844456,79.29808921771117,3.2116424762553537,9.0,Fall,Sunday,True,9.730945754505465
2024-09-08,70.95609595835384,71.81981441373505,49.367531291366895,48.81132558300954,-0.003295843511373,0.0,1018.4762610630096,6.809430796821866,10.129387069791337,296.5105176519101,25.416673028060274,9.02400541092761,0.1901106137907406,Clear conditions throughout the day.,fcst,Dallas,21.50543034082576,77.54131425144587,3.464528966562742,9.0,Fall,Sunday,True,9.314716613498732
2024-09-10,74.80495104814996,76.2450460703097,57.03218357233239,52.01500196102587,0.0070115229548147,0.0,1014.541376307238,12.022877169511435,11.666376786702818,275.50951277366033,23.46548619268891,7.811973095016229,0.2570952641340319,Clear conditions throughout the day.,fcst,Dallas,27.48346256022822,77.63428489021467,2.866883745392214,9.0,Fall,Tuesday,False,9.09108925300535
2024-09-13,74.41608196860669,75.66457826082096,58.738288252534225,56.80801713619062,0.0135901443558558,0.0,1018.8659834160408,19.768150824798816,14.971867117858364,241.76950359406433,21.446460698003733,6.894453688713236,0.3437569261566015,Clear conditions throughout the day.,fcst,Chicago,13.97817852892132,77.3914829654322,2.834053221916629,9.0,Fall,Friday,False,9.462336352921769
2024-09-20,89.58742674477197,89.72305048808305,64.54295248414284,44.70371306854614,0.0503211414999267,0.0,1012.9026118599436,4.956913981833766,14.864952644076858,245.54694504909108,21.626585288390356,8.067512888870292,0.6088151548018147,Clear conditions throughout the day.,fcst,Dallas,16.01663177588764,90.55736839653258,3.6640101531785336,9.0,Fall,Friday,False,10.737575270484625
2024-09-21,89.54145006153136,90.75505588552602,62.35726396399744,43.01838304770905,0.0139898740472855,0.0,1014.1704887764796,37.12110416146886,15.0837897332379,190.26262664748432,16.372477073829604,7.028493907164599,0.6005200582046613,Becoming cloudy in the afternoon.,fcst,Dallas,13.44877770345018,89.56663952844075,3.6762159769293574,9.0,Fall,Saturday,True,10.59192644220928
2024-09-19,87.20277492320099,88.0841195408977,62.79149412464887,47.78990670884136,0.0043893659562956,0.0,1012.1039821075068,15.283382633158393,14.763907132561313,235.04838280178072,19.890169966629053,6.99477293837388,0.5561435695536596,Clear conditions throughout the day.,fcst,Dallas,15.330912192602993,88.61871170362605,3.525098538079272,9.0,Fall,Thursday,False,10.616218522469588
2024-09-07,55.583393663089154,59.481177378407466,42.29420533812279,57.83463748543311,0.0071669050851332,0.0,1021.2973881310508,18.52405851777787,10.054229915796714,205.8795302323121,16.409835908882428,7.996322350372309,0.1366344299069411,Clear conditions throughout the day.,comb,Chicago,12.388900582985652,85.04922378924344,4.26972863003752,9.0,Fall,Saturday,True,10.834714976136745
2024-09-07,77.36648825428139,79.00416816191898,65.24390056218289,66.26327187878276,-0.0011376617577161,0.0,1012.6595173239444,43.94767186363201,9.541474275620011,193.3306012416462,15.95444834711,8.633109954576616,0.1464264091229778,Clearing in the afternoon.,comb,Houston,17.079633568165555,79.86063565766163,5.146767951533792,9.0,Fall,Saturday,True,11.41980406036383
2024-09-18,77.69591379870774,77.39399728759246,48.464370449249905,37.98504181889386,0.003491740782082,0.0,1016.0899009737066,8.606901457520529,14.713573477759176,200.8547066424361,17.516392265649646,7.022150990380736,0.5064690274613362,Clear conditions throughout the day.,fcst,Chicago,19.32386438204135,78.45649090736303,3.1741621677779985,9.0,Fall,Wednesday,False,9.012665052916768
2024-09-11,78.20296662545161,79.26200082771815,74.41366631475283,89.11573592919672,0.3542438549016966,0.0,1008.3959889087472,84.51724681014726,8.318121484563331,8.029655569443872,0.884861309093967,-0.0948070684006173,0.2445972621527129,Partly cloudy throughout the day with a chance of rain throughout the day.,fcst,Houston,2.481546013353649,79.36139507212972,1.9874897704628265,9.0,Fall,Wednesday,False,9.95079839247522
2024-09-17,79.49547474610121,78.62521443380187,52.107658390046026,42.38520165939737,-0.0081469258462255,0.0,1017.3466219236544,6.79855810169369,14.887096258056069,195.21615531009184,18.24079879545181,6.944889214670012,0.4842712046548522,Clear conditions throughout the day.,fcst,Chicago,15.584309754123389,79.22587323185877,3.834373666496997,9.0,Fall,Tuesday,False,9.351910440163062
2024-09-11,76.54092583015446,78.49839969935971,68.93458965466428,75.69559321132097,0.0314118715091125,0.0,1010.2302710954558,41.876163671487134,15.080394430748834,146.5098725656401,12.4973328554365,4.762957238464098,0.2352919415349944,Partly cloudy throughout the day.,fcst,Dallas,14.391196249847214,80.15907453764933,2.690896667620723,9.0,Fall,Wednesday,False,10.062470279829286
2024-09-13,83.45227270137659,87.75570013535663,71.46633072984903,68.75690792677601,0.0246384035061865,0.0,1009.3397237461812,35.45155012236727,14.657877288517742,256.0058360823592,22.555510129975268,9.100350101316048,0.3641633049417755,Partly cloudy throughout the day.,fcst,San Antonio,15.940024542648828,90.3706797637166,3.1309959358422716,9.0,Fall,Friday,False,10.91653366930274
2024-09-14,81.4604329965406,89.66830977519933,76.64866848895299,80.01209060543133,0.0658035783857721,0.0,1010.6877364321912,50.17730660103767,14.867459850787789,275.56845656996325,22.73733382312071,8.082257587252268,0.3695811807569418,Partly cloudy throughout the day with storms possible.,fcst,Houston,11.3614559396562,89.79474034498142,2.5797166401221685,9.0,Fall,Saturday,True,11.104829958754316
2024-09-08,72.4016268339205,70.61499036654531,58.10757799125037,63.781705500538365,-0.0027411184879953,0.0,1011.0918031255663,15.970691288881351,9.672717930064136,280.17182717220805,23.368746419503697,8.826361344881906,0.1995516624810694,Clear conditions throughout the day.,fcst,San Jose,29.790757376473312,76.34845024315543,3.1484162434638265,9.0,Fall,Sunday,True,9.634293470703886
2024-09-13,82.63949070261532,86.61181265266082,72.79162808024404,67.09840479539302,0.0256910719288362,0.0,1009.9196228742132,35.875259819148255,15.142219132654027,261.3976440780173,22.408616087846195,9.026743338763117,0.3625183469208665,Partly cloudy throughout the day.,fcst,San Antonio,17.64006738985858,88.82638708493413,3.0401321334257805,9.0,Fall,Friday,False,10.924772439644745
2024-09-09,95.62088294968508,90.8522839410223,43.62217544122084,15.193018201621246,-0.0076295927300288,0.0,1009.7807139640198,6.088416695572256,10.06036773568957,321.40501545208997,27.24491711428778,9.245429353213972,0.230734034560902,Clear conditions throughout the day.,fcst,Phoenix,20.88831303228117,90.78352044699318,3.71445989961612,9.0,Fall,Monday,False,9.688923996906794
2024-09-20,77.79030258246037,77.07142048199043,58.82802113249744,54.77867190092652,-0.0131389314856908,0.0,1016.137907863931,9.53212128193577,14.800029544965165,202.5777052272408,16.908097250386515,7.0208855506285595,0.5896086559516516,Clear conditions throughout the day.,fcst,Chicago,15.89353058044206,79.48464755060769,2.7427249813023904,9.0,Fall,Friday,False,9.294625202023056
2024-09-07,76.87677821268207,75.62144838921463,54.7199594881883,52.91692063286592,0.0099999092740754,0.0,1017.8984064154434,4.427638026062949,9.776990543717668,302.06993302937974,24.943284245621197,9.699741875255526,0.1339509282830589,Clear conditions throughout the day.,comb,Dallas,14.824147487385378,77.99213236824984,4.637502038962448,9.0,Fall,Saturday,True,10.15107977295406
2024-09-21,84.08752646516014,83.33558345407583,67.22907434919105,60.042194758664856,-0.0004781605706015,0.0,1014.0528904188446,26.426172984463616,14.885732885583186,205.19974320882855,17.260049115762214,6.914960785497778,0.5972917528440219,Becoming cloudy in the afternoon.,fcst,San Antonio,18.268362176288772,86.12559060196203,3.2588129704393225,9.0,Fall,Saturday,True,10.735644302461406
2024-09-20,88.1795480478431,88.19930308333173,63.910901329678815,43.87565830276986,0.065310880418465,0.0,1012.3311990601442,1.7959323192315677,14.659248827544925,250.76791136460025,21.68324372751665,8.018927132442572,0.5726578353131822,Clear conditions throughout the day.,fcst,Dallas,15.788546623175543,90.53129879537435,3.7127119242904696,9.0,Fall,Friday,False,10.689279468758745
2024-09-15,73.28262545012078,75.3267911656912,58.88561469715344,55.98931226501502,0.0171346160508841,0.0,1018.3602965335424,90.33980697601972,15.336091482504944,108.058595203933,9.020810971210848,5.315443677330188,0.4027497446944035,Partly cloudy throughout the day.,fcst,Chicago,11.344862984092648,76.68907200759172,2.2519258423920596,9.0,Fall,Sunday,True,8.936222391804472
2024-09-18,82.90835848842846,86.38902145095406,72.44879875519347,76.29520917723008,0.1663766467139607,0.0,1013.7474569082536,15.91390185153308,14.999099050433449,244.64221548794137,21.520436183315635,6.819755070212542,0.524041363029564,Clear conditions throughout the day with storms possible.,fcst,Houston,11.720038436828444,87.70179277666048,3.043358801820262,9.0,Fall,Wednesday,False,11.042863894042146
2024-09-19,89.31697386881592,86.47696411637098,29.26042913692763,12.915209773714343,0.0013402522556788,0.0,1008.6582316525016,12.05794022884614,14.811156638343412,274.0097061720227,23.312567525698764,8.978028094178182,0.5391975921587677,Clear conditions throughout the day.,fcst,Phoenix,14.922274912679311,83.94314482501211,2.987085769475811,9.0,Fall,Thursday,False,8.922573652797324
2024-09-18,63.12584489241241,63.374402657424014,44.66173140220215,52.07777209936565,0.0013334594221333,0.0,1011.2528539129712,-4.399132636882847,14.782027147138509,258.6396672242187,23.833327221375548,8.840884939880356,0.5169619560579621,Clear conditions throughout the day.,fcst,Los Angeles,19.239100353400737,80.11312904210456,2.3164928800586675,9.0,Fall,Wednesday,False,9.270371311170898
2024-09-19,65.94619173330896,66.73538525122166,55.775155737191305,69.90664491429766,0.0443035794535419,0.0,1013.2540278604772,33.13007329612514,14.75043023360297,264.1414224509494,22.725557963149093,9.131064700962884,0.5605903291519798,Partly cloudy throughout the day.,fcst,San Diego,3.4005348875232486,74.13998935607563,2.724134919109044,9.0,Fall,Thursday,False,9.317597416646011
2024-09-14,73.2394224796336,73.7261805141348,58.86208356150532,65.86811160265152,0.0066790946225854,0.0,1020.642015182024,28.171787306470513,15.076727795322048,256.48947038369,22.55304385988931,5.945394664676554,0.3855462203852319,Partly cloudy throughout the day.,fcst,New York City,13.634119923517762,76.19614120119184,2.570038286298603,9.0,Fall,Saturday,True,9.365511427080484
2024-09-16,69.19996289715557,68.29840190935974,48.9293756362998,52.256393739652864,-0.0048302950263171,0.0,1030.6646071526154,-4.2251226733223275,14.658223475846816,242.49656044462867,19.45593765792795,7.592814104639891,0.4460242336924269,Clear conditions throughout the day.,fcst,New York City,9.448612010872802,77.56354324954881,3.0918018555886824,9.0,Fall,Monday,False,9.315751217808144
2024-09-18,89.44040206406946,85.57825300089779,40.47523306721427,18.78681693703993,0.0040428637014904,0.0,1007.1359195395428,0.2356589593680094,14.963206806131115,270.15943629725905,22.6412204457175,8.941378047919319,0.5387572875241493,Clear conditions throughout the day.,fcst,Phoenix,14.440853845697092,87.08920303477822,3.408497447959583,9.0,Fall,Wednesday,False,9.043752141410966
2024-09-13,75.68635708307863,74.90595816020326,60.8990587490827,59.44196682632977,0.0069210612110562,0.0,1018.6502575401778,16.509653479425754,15.11857638918384,247.88425584740077,20.77837509087748,6.983290119265967,0.3573436729808064,Clear conditions throughout the day.,fcst,Chicago,14.645355535677938,77.66702826295622,2.9052595887857415,9.0,Fall,Friday,False,9.404928293534123
2024-09-11,68.71559417067822,68.6519632592426,62.65367175219219,79.65822524462413,-0.0025635324911411,0.0,1007.563738633464,41.62742840586239,14.878874105881456,285.41247772551196,25.07944690734019,9.057832851013632,0.3003317922388609,Partly cloudy throughout the day.,fcst,San Diego,6.262219016004285,68.05103682616732,3.59099070083216,9.0,Fall,Wednesday,False,9.782284087623886
2024-09-10,76.28645792602208,76.48223787256718,59.79642151757104,53.97330933807488,0.0206610357653684,0.0,1010.814393809124,6.893198663082305,11.990831881478952,267.17684676021236,23.598683155005833,9.027082502495896,0.2445388606738909,Clear conditions throughout the day.,fcst,Los Angeles,19.522306757732757,77.59225907643572,3.791194336192787,9.0,Fall,Tuesday,False,9.931424483394226
2024-09-13,79.40331937258883,82.30971012612227,69.57538938852898,75.24323194172187,0.0027972780729372,0.0,1011.3957615168716,28.91955737880087,15.173164149213497,266.1540670597051,22.21172463558012,8.097971221823055,0.361529259776195,Partly cloudy throughout the day.,fcst,Dallas,17.41211242934981,81.81442724984772,2.80492693979797,9.0,Fall,Friday,False,10.411100124173254
2024-09-18,85.82971971059665,85.92695274653221,63.53755344466318,50.693921234807405,0.0012105028653525,0.0,1013.1740637271068,21.772973883567367,14.76601316155094,254.38641573899488,22.057131005103468,7.98158842824202,0.5244631579988724,Clear conditions throughout the day.,fcst,Dallas,16.798447582301854,88.35642255586991,3.781339388035111,9.0,Fall,Wednesday,False,10.583621000407168
2024-09-19,65.76705178083819,64.48994690812657,48.663289228455646,55.465627585376,0.003117038653019,0.0,1013.5724410080188,-0.793855586282007,14.742597860400611,250.06125373112604,21.283943480547364,8.012616055976032,0.5630887184254592,Clear conditions throughout the day.,fcst,San Jose,18.81092495287961,77.15124909062952,2.399059342173066,9.0,Fall,Thursday,False,9.15959944709131
2024-09-11,68.0417423174625,68.95106464030482,61.08633098981265,73.68772219855018,-0.0027827182468875,0.0,1007.1941325420914,17.654693857139485,15.023817666573988,270.56477821790253,23.47487618546325,9.001819913996352,0.284248574875505,Clear conditions throughout the day.,fcst,Los Angeles,15.71214329965912,72.14982789050009,3.349543702077173,9.0,Fall,Wednesday,False,9.82223853611517
2024-09-18,91.39807053067744,86.51470893626616,39.38510162408951,17.832443070791616,0.0059017823101264,0.0,1005.944662040589,-0.9460620457650432,14.875117816031793,261.7660213575678,22.80814064292729,8.9381163423546,0.5234799129753186,Clear conditions throughout the day.,fcst,Phoenix,14.538766118209091,85.93837261137342,3.2972605489404576,9.0,Fall,Wednesday,False,9.23218157735757
2024-09-14,72.91305206967908,72.16364103407308,60.51044801260835,69.0671411322937,-0.0036038478535255,0.0,1021.7063471285886,29.63392432605125,14.752276845712498,256.3457739501867,22.418347249233364,6.084695057838592,0.4209833119810693,Partly cloudy throughout the day.,fcst,New York City,13.064554678314185,75.98678693688224,2.487929735043802,9.0,Fall,Saturday,True,9.274946339717742
